tag,content
0,"רשות מקומית לא תתן הוראת פינוי, כאמור, לגבי מקום המשמש למחזיק בו מקום מגורים או מקום עבודה או מקום עסק, אלא אם הובטח למחזיק סידור חלוף שיעמוד לרשותו בזמן שעליו לפנות את המקום; אך תנאי זה לא יחול לגבי מקום שהוא חלק מדירה או ממקום עבודה או מקום עסק שברשות אותו מחזיק, ופינוי החלק האמור לא יפגע במידה ניכרת בתנאי מגוריו, עבודתו או עסקו של המחזיק."
0,"לא הוסכם בין הרשות המקומית למחזיק על סידור חלוף, רשאי כל אחד מהם לפנות לבית משפט השלום בבקשה לקבעו, ורשאי בית המשפט לקבוע שהסידור החלוף יהיה בהעמדה לרשות המחזיק של מקום חלוף העשוי לשמש באופן המתקבל על הדעת את המטרה שאותה משמש המקום שיש לפנותו או בתשלום פיצויים; ובלבד שלא יקבע בית המשפט כסידור חלוף תשלום פיצויים בלבד אלא בהסכמת המחזיק או במקרה שהמחזיק מסרב להסכים לכך ללא טעם סביר."
0,לצורך השימוש בהוראות שבסעיף קטן (ב) ו־(ג) יחולו כללים אלה:
0,"יש להביא בחשבון את צרכיו המוצדקים של המחזיק במקום מזה, ואת צרכי ההתגוננות האזרחית מזה;"
0,"פונה מקום בבית בהוראה לפי סעיף קטן (ב), חייבים המחזיקים בשאר חלקי הבית כדיירים לשלם לבעל הבית את דמי השכירות שהיה מקבל בעד המקום שפונה."
0,"חדל מקום לשמש מקלט, חייב בעל הבית להחזירו למצבו שלפני התקנת המקלט, ומי שהיה מחזיק במקום ופינה אותו בהוראה לפי סעיף קטן (ב), רשאי תוך חודש ימים מהיום שהמקום חדל לשמש מקלט, לחזור ולהחזיק בו, לאחר שיפנה את המקום החלוף שהועמד לרשותו."
0,"המחזיק במקום שנועד לשמש מחסה ציבורי או שחל עליורשאי, תוך שלושים יום מיום שנמסרה לו הודעה על כך, לפנות את המקום ולהסתלק מזכויותיו בו במסירת הודעה בכתב לאחר הפינוי לרשות המקומית ולבעל המקום; את יום מסירת הודעת ההסתלקות יראו כיום ההסתלקות, ואם נמסרה ההודעה לרשות המקומית ולבעל המקום בימים שונים, יראו כיום ההסתלקות את היום המאוחר יותר."
0,"הסתלק המחזיק, יחולו הוראות אלה:"
0,"המחזיק פטור מכל חובה המוטלת עליו, על פי החוק או על פי חוזה או באופן אחר, לשלם לבעל את שכר המקום או כל תמורה אחרת בעד הזמן שלאחר יום ההסתלקות; ואם שילם לבעל המקום לפני יום ההסתלקות שכר או כל תמורה אחרת בעד תקופה מסויימת שלאחר יום ההסתלקות, חייב הבעל להחזיר לו אותו שכר או אותה תמורה;"
0,הבעל והמחזיק פטורים מיום ההסתלקות ואילך מהתחיבויותיהם ההדדיות המוטלות עליהם על פי חוזה בנוגע למקום; אך אין האמור בזה פוגע בכל עילת תביעה שנולדה לפני יום ההסתלקות.
0,"שר הבטחון רשאי, בתקנות באישור ועדת החוץ והבטחון של הכנסת, להורות –"
0,שמחסים ציבוריים ומקלטים יצויידו בציוד שיפורט בתקנות;
0,"שיותקן, בצורה ובמקום שיפורט בתקנות, שילוט מתאים המפנה אל הכניסה למחסה ציבורי או למקלט;"
0,החייב בקיום תקנות הציוד יחזיק את הציוד במצב ראוי לשימוש ואת השילוט במצב תקין; מחזיק במחסה ציבורי חב לגבי הציוד והשילוט שבו חובה של שומר חינם.
0,הרשות המקומית חייבת בביצוען של תקנות הציוד במקלט ציבורי ובמחסה ציבורי והמחזיק במחסה ציבורי רשאי לבצען.
0,"במקלט שבמפעל חייב בביצוען של תקנות ציוד בעל המפעל, ובמקלט המשותף למספר מפעלים חייבים בביצוען בעלי המפעלים."
0,במקלט שבבית שאיננו בית משותף חייבים בביצוען של תקנות הציוד –
0,בבית המוחזק כולו בידי בעלו ובבית שעל אף אחת מהשכירויות שבו אין חל – בעל הבית;
0,"בבית המושכר כולו בשכירותחל עליה – הדייר או הדיירים, לפי הענין;"
0,"בבית המושכר בחלקו בשכירותחל עליה – הדייר או הדיירים לגבי החלקים המושכרים כך, ובעל הבית לגבי החלקים שאינם מושכרים כך."
0,במקלט שבבית משותף חייבים בביצוע תקנות הציוד –
0,בבית המוחזק כולו בידי בעלי הדירות או שעל אף אחת מהשכירויות שבהן אין חל – בעלי הדירות;
0,"בבית שחלק מדירותיו מושכר בשכירותחל עליה – הדייר או הדיירים לגבי הדירות המושכרות כך, ובעלי הדירות לגבי יתר הדירות."
0,"מי שחייב בביצוע של תקנות הציוד, ישא בהוצאות הביצוע, הכל בכפוף להוראות אלה:"
0,"ביצע המחזיק במחסה ציבורי את תקנות הציוד, כולן או מקצתן, רשאי הוא לגבות את הוצאותיו מהרשות המקומית ולמטרה זו רשאי הוא גם לקזזן עם כל חוב המגיע ממנו לרשות המקומית;"
0,"היה המקלט משותף למספר מפעלים, יתחלקו ההוצאות, באין הסכם בין בעלי המפעלים, לפי מספר העובדים המועסקים במפעלים בשעת ביצוען; אולם אם היו המפעלים בבית משותף אחד, יתחלקו ההוצאות, באין הסכם כאמור, כדרך שמתחלקות ההוצאות, חל עליהן;"
0,"במקלט שבבית שאיננו משותף וכן במקלט המשמש מספר בתים, יתחלקו ההוצאות, באין הסכם בין החייבים, לפי מספר החדרים שבכל דירה, ובמקומות עבודה או במקומות עסק שאינם מפעל יחולבשינויים המחויבים;"
0,"במקלט שבבית משותף יתחלקו ההוצאות, באין הסכם בין החייבים, כדרך שמתחלקות בין בעלי הדירות שבאותו בית משותף ההוצאות, חל עליהן;"
0,"מקום שבעל הבית, לרבות בעל דירה בבית משותף, נושא בהוצאות לגבי מושכר בשכירותאיננו חל עליה, רשאי בעל הבית לגבות מהשוכר את מחצית ההוצאות החלות על המושכר לפי פסקאות (3) או (4), לפי הענין; היו חילוקי דעות בין בעל הבית או בעל הדירה לבין השוכר בנוגע לסכום ההוצאות האמורות, יראו את הסכום שאישרה הרשות המקומית כסכום ההוצאות שהוצאו למעשה."
0,"מי שחייב בהחזקת ציוד במצב ראוי לשימוש ובהחזקת השילוט במצב תקין כאמור, ישא גם בהוצאות ההחזקה, ועל הוצאות אלה יחול, בשינויים המחוייבים."
0,"יחולו על ביצוען של תקנות הציוד, לרבות חובת ההחזקה, כאילו היה הביצוע עבודה נדרשת כמשמעותה, והוא כשאין הוראה מפורשת אחרת."
0,"ביצעו הדיירים עבודה נדרשת מכוח, יחולקו הוצאות הביצוע בין בעל הבית לבין הדיירים, בין הדיירים לבין עצמם ובין הדיירים ושוכרי המשנה לפי הוראותכאילו הוצאו על ידי הבעלים, וכל דייר רשאי לנכות מדמי השכירות המגיעים ממנו לבעל הבית, או מתמורת השטרות שנתן להבטחת דמי השכירות או לסילוקם, את החלק שבעל הבית חייב לשאת בו."
0,"היו חילוקי דעות בין המשתתפים בהוצאות הביצוע בנוגע לסכומי השתתפותם, ייחשב הסכום שאישרה הרשות המקומית כחלקו של כל משתתף, על פי פנייתו של דייר, של שוכר משנה או של בעל בית, כסכום שהוא חייב בו על פי סעיף זה; אולם לא יינתן אישור בנוגע לסכום ההוצאות אלא לאחר שבוצעה העבודה הנדרשת במלואה, ולנוגעים בדבר ניתנה הזדמנות להשמיע טענותיהם, הן לגבי כלל ההוצאות והן לגבי חלוקתו. דייר ששילם על חשבון ההוצאות סכום העודף על חלקו, רשאי להיפרע את העודף מכל מי ששילם פחות מחלקו, עד כדי הסכום החסר להשלמת חלקו בהוצאות; והוא כשאין הסכם בענין זה על דרך אחרת."
